user_id,var_name,var_value
user_254,cpf,38274863256
user_254,entry_date,02-10-2023
user_254,entry_time,07:05 AM
user_254,update_date,03-06-2023
user_255,name,Cliente 255
user_255,e-mail,cliente255@exemplo.com
user_255,cpf,66389209292
user_255,entry_date,2023-08-12
user_255,entry_time,01:12:52
user_255,update_date,17 Nov 2023
user_256,name,Cliente 256
user_256,e-mail,cliente256@exemplo.com
user_256,cpf,20341384176
user_256,entry_date,08/02/2023
user_256,entry_time,04:24 PM
user_256,update_date,05-11-2023
user_257,name,Cliente 257
user_257,e-mail,cliente257@exemplo.com
user_257,cpf,92294616461
user_257,entry_date,14 Dec 2023
user_257,entry_time,07:54 PM
user_257,update_date,16-03-2023
user_258,name,Cliente 258
user_258,e-mail,cliente258@exemplo.com
user_258,cpf,68681336475
user_258,entry_date,28/04/2023
user_258,entry_time,12:33
user_258,update_date,2023/04/29
user_259,name,Cliente 259
user_259,e-mail,cliente259@exemplo.com
user_259,cpf,35757613840
user_259,entry_date,09-08-2023
user_259,entry_time,04:10 AM
user_259,update_date,2023/03/05
user_260,name,Cliente 260
user_260,e-mail,cliente260exemplo.com
user_260,cpf,81344133240
user_260,entry_date,2023-11-23
user_260,entry_time,11:00
user_260,update_date,2023-05-19
user_261,name,cliente_261!
user_261,e-mail,cliente261@exemplo.com
user_261,cpf,49953530862
user_261,entry_date,01/01/2024
user_261,entry_time,06:44 AM
user_261,update_date,2023-01-24
user_262,name,Cliente 262
user_262,e-mail,cliente262@exemplo.com
user_262,cpf,18876221947
user_262,entry_date,2023-08-22
user_262,entry_time,20:08
user_262,update_date,02 Jun 2023
user_263,name,Cliente 263
user_263,e-mail,cliente263@exemplo.com
user_263,cpf,78727703256
user_263,entry_date,08 Jul 2023
user_263,entry_time,04:42 AM
user_263,update_date,2023/08/05
user_264,name,Cliente 264
user_264,e-mail,cliente264@exemplo.com
user_264,cpf,71247306665
user_264,entry_date,30 Jan 2023
user_264,entry_time,07:40 AM
user_264,update_date,05/12/2023
user_265,name,Cliente 265
user_265,e-mail,cliente265@exemplo.com
user_265,cpf,75793423668
user_265,entry_date,2023-04-30
user_265,entry_time,09:09 AM
user_265,update_date,2023/08/01
user_266,name,Cliente 266
user_266,e-mail,cliente266@exemplo.com
user_266,cpf,58189486193
user_266,entry_date,03-05-2023
user_266,entry_time,06:00 AM
user_266,update_date,21 Jun 2023
user_267,name,Cliente 267
user_267,e-mail,cliente267exemplo.com
user_267,cpf,56527277483
user_267,entry_date,28/10/2023
user_267,entry_time,06:10:05
user_267,update_date,2023/06/25
user_268,name,Cliente 268
user_268,e-mail,cliente268@exemplo.com
user_268,cpf,41869433982
user_268,entry_date,05 Apr 2023
user_268,entry_time,04:50 AM
user_268,update_date,2023-09-03
user_269,name,Cliente 269
user_269,e-mail,cliente269@exemplo.com
user_269,cpf,64503652179
user_269,entry_date,13/07/2023
user_269,entry_time,23:20:59
user_269,update_date,23 Sep 2023
user_270,name,Cliente 270
user_270,e-mail,cliente270@exemplo.com
user_270,cpf,12526221855
user_270,entry_date,12/06/2023
user_270,entry_time,07:53 AM
user_270,update_date,2023-07-10
user_271,name,cliente_271!
user_271,e-mail,cliente271@exemplo.com
user_271,cpf,25172392100
user_271,entry_date,24/07/2023
user_271,entry_time,09:05 PM
user_271,update_date,20-03-2023
user_272,name,Cliente 272
user_272,e-mail,cliente272@exemplo.com
user_272,cpf,50309737236
user_272,entry_date,2023/07/09
user_272,entry_time,13:40:14
user_272,update_date,12 Jul 2023
user_273,name,Cliente 273
user_273,e-mail,cliente273@exemplo.com
user_273,cpf,83955282336
user_273,entry_date,07 May 2023
user_273,entry_time,05:57
user_273,update_date,2023-07-07
user_274,name,Cliente 274
user_274,e-mail,cliente274exemplo.com
user_274,cpf,28252762593
user_274,entry_date,19-04-2023
user_274,entry_time,00:46:10
user_274,update_date,2023/12/27
user_275,name,Cliente 275
user_275,e-mail,cliente275@exemplo.com
user_275,cpf,24855717976
user_275,entry_date,15/12/2023
user_275,entry_time,11:23 PM
user_275,update_date,30-06-2023
user_276,name,Cliente 276
user_276,e-mail,cliente276@exemplo.com
user_276,cpf,64717090186
user_276,entry_date,08/06/2023
user_276,entry_time,01:08 AM
user_276,update_date,2023-11-22
user_277,name,Cliente 277
user_277,e-mail,cliente277@exemplo.com
user_277,cpf,22463271838
user_277,entry_date,2023-06-29
user_277,entry_time,01:15 PM
user_277,update_date,15-10-2023
user_278,name,Cliente 278
user_278,e-mail,cliente278@exemplo.com
user_278,cpf,67434135832
user_278,entry_date,15 Nov 2023
user_278,entry_time,02:12:36
user_278,update_date,30 May 2023
user_279,name,Cliente 279
user_279,e-mail,cliente279@exemplo.com
user_279,cpf,40548858634
user_279,entry_date,24 May 2023
user_279,entry_time,08:26
user_279,update_date,11 Feb 2023
user_280,name,Cliente 280
user_280,e-mail,cliente280@exemplo.com
user_280,cpf,91436600383
user_280,entry_date,2023-01-02
user_280,entry_time,04:00 AM
user_280,update_date,06 Jul 2023
user_281,name,cliente_281!
user_281,e-mail,cliente281exemplo.com
user_281,cpf,27866449251
user_281,entry_date,25-03-2023
user_281,entry_time,02:06 PM
user_281,update_date,2023-06-04
user_282,name,Cliente 282
user_282,e-mail,cliente282@exemplo.com
user_282,cpf,16650596054
user_282,entry_date,2023/04/21
user_282,entry_time,00:23:58
user_282,update_date,14 Oct 2023
user_283,name,Cliente 283
user_283,e-mail,cliente283@exemplo.com
user_283,cpf,13814579901
user_283,entry_date,24 Jul 2023
user_283,entry_time,02:43 AM
user_283,update_date,12/07/2023
user_284,name,Cliente 284
user_284,e-mail,cliente284@exemplo.com
user_284,cpf,95539373304
user_284,entry_date,2023-03-27
user_284,entry_time,17:25
user_284,update_date,18/12/2023
user_285,name,Cliente 285
user_285,e-mail,cliente285@exemplo.com
user_285,cpf,90993431709
user_285,entry_date,18/09/2023
user_285,entry_time,05:19:33
user_285,update_date,2023/07/18
user_286,name,Cliente 286
user_286,e-mail,cliente286@exemplo.com
user_286,cpf,59610290205
user_286,entry_date,2023/09/12
user_286,entry_time,00:02:33
user_286,update_date,2023-10-26
user_287,name,Cliente 287
user_287,e-mail,cliente287@exemplo.com
user_287,cpf,73528944701
user_287,entry_date,25 May 2023
user_287,entry_time,01:42 PM
user_287,update_date,20-09-2023
user_288,name,Cliente 288
user_288,e-mail,cliente288exemplo.com
user_288,cpf,61173360375
user_288,entry_date,2023-05-07
user_288,entry_time,00:26:00
user_288,update_date,27-11-2023
user_289,name,Cliente 289
user_289,e-mail,cliente289@exemplo.com
user_289,cpf,69120827368
user_289,entry_date,19 Dec 2023
user_289,entry_time,13:52
user_289,update_date,01 Oct 2023
user_290,name,Cliente 290
user_290,e-mail,cliente290@exemplo.com
user_290,cpf,31524026573
user_290,entry_date,11 Jul 2023
user_290,entry_time,16:53
user_290,update_date,2023/06/24
user_291,name,cliente_291!
user_291,e-mail,cliente291@exemplo.com
user_291,cpf,58515217546
user_291,entry_date,2023/05/20
user_291,entry_time,10:27:59
user_291,update_date,23/10/2023
user_292,name,Cliente 292
user_292,e-mail,cliente292@exemplo.com
user_292,cpf,77064590143
user_292,entry_date,22-07-2023
user_292,entry_time,10:35
user_292,update_date,07/11/2023
user_293,name,Cliente 293
user_293,e-mail,cliente293@exemplo.com
user_293,cpf,77690748206
user_293,entry_date,2023-09-28
user_293,entry_time,22:53
user_293,update_date,2023-01-12
user_294,name,Cliente 294
user_294,e-mail,cliente294@exemplo.com
user_294,cpf,13539213478
user_294,entry_date,16/09/2023
user_294,entry_time,00:37
user_294,update_date,2023/06/02
user_295,name,Cliente 295
user_295,e-mail,cliente295exemplo.com
user_295,cpf,74796242886
user_295,entry_date,23-03-2023
user_295,entry_time,20:59:17
user_295,update_date,2023-03-25
user_296,name,Cliente 296
user_296,e-mail,cliente296@exemplo.com
user_296,cpf,33646531143
user_296,entry_date,2023-04-19
user_296,entry_time,03:58:56
user_296,update_date,02 Feb 2023
user_297,name,Cliente 297
user_297,e-mail,cliente297@exemplo.com
user_297,cpf,81927430780
user_297,entry_date,2023-06-05
user_297,entry_time,04:33 PM
user_297,update_date,2023/07/14
user_298,name,Cliente 298
user_298,e-mail,cliente298@exemplo.com
user_298,cpf,51612273334
user_298,entry_date,2023-01-03
user_298,entry_time,13:09:01
user_298,update_date,04/05/2023
user_299,name,Cliente 299
user_299,e-mail,cliente299@exemplo.com
user_299,cpf,42179418382
user_299,entry_date,26/04/2023
user_299,entry_time,11:17
user_299,update_date,20 Jul 2023
user_300,name,Cliente 300
user_300,e-mail,cliente300@exemplo.com
user_300,cpf,55623115120
user_300,entry_date,30/10/2023
user_300,entry_time,10:13:00
user_300,update_date,26-12-2023
user_301,name,cliente_301!
user_301,e-mail,cliente301@exemplo.com
user_301,cpf,82797068471
user_301,entry_date,10-12-2023
user_301,entry_time,03:38 AM
user_301,update_date,2023/11/21
user_302,name,Cliente 302
user_302,e-mail,cliente302exemplo.com
user_302,cpf,72541808551
user_302,entry_date,06/01/2023
user_302,entry_time,16:58:13
user_302,update_date,18/04/2023
user_303,name,Cliente 303
user_303,e-mail,cliente303@exemplo.com
user_303,cpf,60109902082
user_303,entry_date,2023/05/20
user_303,entry_time,02:25 AM
user_303,update_date,11/08/2023
user_304,name,Cliente 304
user_304,e-mail,cliente304@exemplo.com
user_304,cpf,55368642802
user_304,entry_date,2023-04-27
user_304,entry_time,04:26
user_304,update_date,25 May 2023
user_305,name,Cliente 305
user_305,e-mail,cliente305@exemplo.com
user_305,cpf,53936356805
user_305,entry_date,11-09-2023
user_305,entry_time,22:40
user_305,update_date,16-12-2023
user_306,name,Cliente 306
user_306,e-mail,cliente306@exemplo.com
user_306,cpf,81659724135
user_306,entry_date,26/12/2023
user_306,entry_time,17:15
user_306,update_date,2023-08-25
user_307,name,Cliente 307
user_307,e-mail,cliente307@exemplo.com
user_307,cpf,37311387036
user_307,entry_date,28 Mar 2023
user_307,entry_time,01:59 PM
user_307,update_date,04-03-2023
user_308,name,Cliente 308
user_308,e-mail,cliente308@exemplo.com
user_308,cpf,49629478301
user_308,entry_date,12 Apr 2023
user_308,entry_time,11:32:14
user_308,update_date,31-01-2023
user_309,name,Cliente 309
user_309,e-mail,cliente309exemplo.com
user_309,cpf,63111128133
user_309,entry_date,19/02/2023
user_309,entry_time,00:28
user_309,update_date,07 Sep 2023
user_310,name,Cliente 310
user_310,e-mail,cliente310@exemplo.com
user_310,cpf,24808936207
user_310,entry_date,23/10/2023
user_310,entry_time,16:53
user_310,update_date,2023/03/20
user_311,name,cliente_311!
user_311,e-mail,cliente311@exemplo.com
user_311,cpf,39627812855
user_311,entry_date,30-12-2023
user_311,entry_time,04:52:18
user_311,update_date,22 Feb 2023
user_312,name,Cliente 312
user_312,e-mail,cliente312@exemplo.com
user_312,cpf,66825058193
user_312,entry_date,2023-05-07
user_312,entry_time,00:09:48
user_312,update_date,13 Oct 2023
user_313,name,Cliente 313
user_313,e-mail,cliente313@exemplo.com
user_313,cpf,75777761756
user_313,entry_date,2023-03-15
user_313,entry_time,09:13:54
user_313,update_date,2023/09/24
user_314,name,Cliente 314
user_314,e-mail,cliente314@exemplo.com
user_314,cpf,54948505170
user_314,entry_date,2023-12-08
user_314,entry_time,09:52
user_314,update_date,08/11/2023
user_315,name,Cliente 315
user_315,e-mail,cliente315@exemplo.com
user_315,cpf,70777492954
user_315,entry_date,21-02-2023
user_315,entry_time,06:29:38
user_315,update_date,14 Mar 2023
user_316,name,Cliente 316
user_316,e-mail,cliente316exemplo.com
user_316,cpf,31299392483
user_316,entry_date,12-01-2023
user_316,entry_time,11:47 AM
user_316,update_date,20 Dec 2023
user_317,name,Cliente 317
user_317,e-mail,cliente317@exemplo.com
user_317,cpf,36020392292
user_317,entry_date,27/03/2023
user_317,entry_time,01:58:05
user_317,update_date,26 Jan 2023
user_318,name,Cliente 318
user_318,e-mail,cliente318@exemplo.com
user_318,cpf,50058867545
user_318,entry_date,2023-10-01
user_318,entry_time,03:08:59
user_318,update_date,15/03/2023
user_319,name,Cliente 319
user_319,e-mail,cliente319@exemplo.com
user_319,cpf,95219400143
user_319,entry_date,24/01/2023
user_319,entry_time,05:00:03
user_319,update_date,2023-02-02
user_320,name,Cliente 320
user_320,e-mail,cliente320@exemplo.com
user_320,cpf,91340981387
user_320,entry_date,30 Apr 2023
user_320,entry_time,03:37 PM
user_320,update_date,21 Jun 2023
user_321,name,cliente_321!
user_321,e-mail,cliente321@exemplo.com
user_321,cpf,85781427281
user_321,entry_date,18 Nov 2023
user_321,entry_time,06:02:59
user_321,update_date,15 Jan 2023
user_322,name,Cliente 322
user_322,e-mail,cliente322@exemplo.com
user_322,cpf,76340254725
user_322,entry_date,2023/06/22
user_322,entry_time,01:24
user_322,update_date,2023-04-06
user_323,name,Cliente 323
user_323,e-mail,cliente323exemplo.com
user_323,cpf,60203058409
user_323,entry_date,2023/07/03
user_323,entry_time,08:31 AM
user_323,update_date,16-01-2023
user_324,name,Cliente 324
user_324,e-mail,cliente324@exemplo.com
user_324,cpf,90836270727
user_324,entry_date,2023/01/03
user_324,entry_time,05:22:27
user_324,update_date,2023/06/30
user_325,name,Cliente 325
user_325,e-mail,cliente325@exemplo.com
user_325,cpf,41194978753
user_325,entry_date,2023-06-26
user_325,entry_time,07:35 AM
user_325,update_date,2023/03/23
user_326,name,Cliente 326
user_326,e-mail,cliente326@exemplo.com
user_326,cpf,11404916485
user_326,entry_date,2023-08-03
user_326,entry_time,17:11
user_326,update_date,01-07-2023
user_327,name,Cliente 327
user_327,e-mail,cliente327@exemplo.com
user_327,cpf,34991276577
user_327,entry_date,2023-05-19
user_327,entry_time,03:08:36
user_327,update_date,2023-08-26
user_328,name,Cliente 328
user_328,e-mail,cliente328@exemplo.com
user_328,cpf,83729438074
user_328,entry_date,24/04/2023
user_328,entry_time,12:12 AM
user_328,update_date,27-12-2023
user_329,name,Cliente 329
user_329,e-mail,cliente329@exemplo.com
user_329,cpf,39839667439
user_329,entry_date,22 Mar 2023
user_329,entry_time,20:37
user_329,update_date,2023/07/01
user_330,name,Cliente 330
user_330,e-mail,cliente330exemplo.com
user_330,cpf,26206140484
user_330,entry_date,2023-11-07
user_330,entry_time,10:46:42
user_330,update_date,2023/06/15
user_331,name,cliente_331!
user_331,e-mail,cliente331@exemplo.com
user_331,cpf,33321441193
user_331,entry_date,2023/04/25
user_331,entry_time,02:21
user_331,update_date,02-04-2023
user_332,name,Cliente 332
user_332,e-mail,cliente332@exemplo.com
user_332,cpf,47036313672
user_332,entry_date,21/03/2023
user_332,entry_time,03:30
user_332,update_date,2023-03-20
user_333,name,Cliente 333
user_333,e-mail,cliente333@exemplo.com
user_333,cpf,64907624680
user_333,entry_date,10/07/2023
user_333,entry_time,15:24:40
user_333,update_date,2023/06/09
user_334,name,Cliente 334
user_334,e-mail,cliente334@exemplo.com
user_334,cpf,92755734619
user_334,entry_date,2023/02/28
user_334,entry_time,20:05:50
user_334,update_date,2023-01-30
user_335,name,Cliente 335
user_335,e-mail,cliente335@exemplo.com
user_335,cpf,94472663224
user_335,entry_date,2023/07/15
user_335,entry_time,13:25:46
user_335,update_date,30-12-2023
user_336,name,Cliente 336
user_336,e-mail,cliente336@exemplo.com
user_336,cpf,29986841412
user_336,entry_date,13-03-2023
user_336,entry_time,11:43:12
user_336,update_date,04/10/2023
user_337,name,Cliente 337
user_337,e-mail,cliente337exemplo.com
user_337,cpf,77391529065
user_337,entry_date,2023-04-05
user_337,entry_time,03:22
user_337,update_date,2023-11-23
user_338,name,Cliente 338
user_338,e-mail,cliente338@exemplo.com
user_338,cpf,30762461481
user_338,entry_date,2023-05-24
user_338,entry_time,23:17:09
user_338,update_date,01-06-2023
user_339,name,Cliente 339
user_339,e-mail,cliente339@exemplo.com
user_339,cpf,91135453167
user_339,entry_date,2023/09/05
user_339,entry_time,13:52
user_339,update_date,2023/07/16
user_340,name,Cliente 340
user_340,e-mail,cliente340@exemplo.com
user_340,cpf,38039586354
user_340,entry_date,2023/12/11
user_340,entry_time,02:12 PM
user_340,update_date,15-05-2023
user_341,name,cliente_341!
user_341,e-mail,cliente341@exemplo.com
user_341,cpf,71968993780
user_341,entry_date,14 Jul 2023
user_341,entry_time,07:33 PM
user_341,update_date,2023/05/04
user_342,name,Cliente 342
user_342,e-mail,cliente342@exemplo.com
user_342,cpf,30817547069
user_342,entry_date,05/06/2023
user_342,entry_time,12:18 PM
user_342,update_date,2023/09/11
user_343,name,Cliente 343
user_343,e-mail,cliente343@exemplo.com
user_343,cpf,19561544656
user_343,entry_date,30/05/2023
user_343,entry_time,05:46:13
user_343,update_date,29 Aug 2023
user_344,name,Cliente 344
user_344,e-mail,cliente344exemplo.com
user_344,cpf,56578709473
user_344,entry_date,19-11-2023
user_344,entry_time,07:08
user_344,update_date,2023-01-14
user_345,name,Cliente 345
user_345,e-mail,cliente345@exemplo.com
user_345,cpf,22588834840
user_345,entry_date,22-10-2023
user_345,entry_time,09:48 PM
user_345,update_date,23-07-2023
user_346,name,Cliente 346
user_346,e-mail,cliente346@exemplo.com
user_346,cpf,44250218786
user_346,entry_date,05/06/2023
user_346,entry_time,18:43
user_346,update_date,15 Aug 2023
user_347,name,Cliente 347
user_347,e-mail,cliente347@exemplo.com
user_347,cpf,49214894998
user_347,entry_date,2023-04-14
user_347,entry_time,03:37:10
user_347,update_date,05-09-2023
user_348,name,Cliente 348
user_348,e-mail,cliente348@exemplo.com
user_348,cpf,48385972814
user_348,entry_date,2023/03/31
user_348,entry_time,14:58:25
user_348,update_date,2023-06-24
user_349,name,Cliente 349
user_349,e-mail,cliente349@exemplo.com
user_349,cpf,73479370447
user_349,entry_date,04 Mar 2023
user_349,entry_time,02:50 AM
user_349,update_date,22 Jul 2023
user_350,name,Cliente 350
user_350,e-mail,cliente350@exemplo.com
user_350,cpf,42780656207
user_350,entry_date,14-05-2023
user_350,entry_time,01:27 AM
user_350,update_date,2023/02/17
user_351,name,cliente_351!
user_351,e-mail,cliente351exemplo.com
user_351,cpf,54706611199
user_351,entry_date,2023-10-15
user_351,entry_time,12:36:07
user_351,update_date,14 Oct 2023
user_352,name,Cliente 352
user_352,e-mail,cliente352@exemplo.com
user_352,cpf,80064363658
user_352,entry_date,09/01/2023
user_352,entry_time,04:15 AM
user_352,update_date,2023/11/05
user_353,name,Cliente 353
user_353,e-mail,cliente353@exemplo.com
user_353,cpf,67449448864
user_353,entry_date,14 Nov 2023
user_353,entry_time,09:07 PM
user_353,update_date,2023/03/27
user_354,name,Cliente 354
user_354,e-mail,cliente354@exemplo.com
user_354,cpf,76668379708
user_354,entry_date,19-04-2023
user_354,entry_time,06:43
user_354,update_date,2023/07/04
user_355,name,Cliente 355
user_355,e-mail,cliente355@exemplo.com
user_355,cpf,72813979529
user_355,entry_date,2023/06/26
user_355,entry_time,13:03:12
user_355,update_date,21 Feb 2023
user_356,name,Cliente 356
user_356,e-mail,cliente356@exemplo.com
user_356,cpf,76410169114
user_356,entry_date,2023/08/25
user_356,entry_time,13:15:03
user_356,update_date,2023-11-11
user_357,name,Cliente 357
user_357,e-mail,cliente357@exemplo.com
user_357,cpf,42702683578
user_357,entry_date,2023-04-21
user_357,entry_time,02:37
user_357,update_date,2023/05/04
user_358,name,Cliente 358
user_358,e-mail,cliente358exemplo.com
user_358,cpf,96271463933
user_358,entry_date,2023-10-07
user_358,entry_time,21:37:28
user_358,update_date,16-11-2023
user_359,name,Cliente 359
user_359,e-mail,cliente359@exemplo.com
user_359,cpf,11310788989
user_359,entry_date,27/01/2023
user_359,entry_time,02:24 PM
user_359,update_date,24 Oct 2023
user_360,name,Cliente 360
user_360,e-mail,cliente360@exemplo.com
user_360,cpf,42115770269
user_360,entry_date,2023/09/15
user_360,entry_time,08:38 AM
user_360,update_date,01-01-2024
user_361,name,cliente_361!
user_361,e-mail,cliente361@exemplo.com
user_361,cpf,76759614566
user_361,entry_date,2023-08-20
user_361,entry_time,08:04 PM
user_361,update_date,2023-11-03
user_362,name,Cliente 362
user_362,e-mail,cliente362@exemplo.com
user_362,cpf,10408291213
user_362,entry_date,06-12-2023
user_362,entry_time,13:15
user_362,update_date,2023-02-16
user_363,name,Cliente 363
user_363,e-mail,cliente363@exemplo.com
user_363,cpf,47104485438
user_363,entry_date,11-04-2023
user_363,entry_time,02:52 PM
user_363,update_date,23-10-2023
user_364,name,Cliente 364
user_364,e-mail,cliente364@exemplo.com
user_364,cpf,85419577941
user_364,entry_date,2023/09/12
user_364,entry_time,04:03
user_364,update_date,2023/12/31
user_365,name,Cliente 365
user_365,e-mail,cliente365exemplo.com
user_365,cpf,84094540265
user_365,entry_date,2023-04-24
user_365,entry_time,19:32:32
user_365,update_date,04/02/2023
user_366,name,Cliente 366
user_366,e-mail,cliente366@exemplo.com
user_366,cpf,31417248189
user_366,entry_date,2023/05/31
user_366,entry_time,19:47:54
user_366,update_date,26 Aug 2023
user_367,name,Cliente 367
user_367,e-mail,cliente367@exemplo.com
user_367,cpf,91619479790
user_367,entry_date,2023-01-19
user_367,entry_time,12:27
user_367,update_date,01-08-2023
user_368,name,Cliente 368
user_368,e-mail,cliente368@exemplo.com
user_368,cpf,33452864369
user_368,entry_date,01/05/2023
user_368,entry_time,16:46
user_368,update_date,03 Jan 2023
user_369,name,Cliente 369
user_369,e-mail,cliente369@exemplo.com
user_369,cpf,19831453535
user_369,entry_date,05-03-2023
user_369,entry_time,04:51:12
user_369,update_date,16 Jan 2023
user_370,name,Cliente 370
user_370,e-mail,cliente370@exemplo.com
user_370,cpf,62112983008
user_370,entry_date,2023/07/14
user_370,entry_time,04:33
user_370,update_date,10/07/2023
user_371,name,cliente_371!
user_371,e-mail,cliente371@exemplo.com
user_371,cpf,49675065145
user_371,entry_date,2023/04/05
user_371,entry_time,02:43 AM
user_371,update_date,2024-01-01
user_372,name,Cliente 372
user_372,e-mail,cliente372exemplo.com
user_372,cpf,77200851378
user_372,entry_date,01-12-2023
user_372,entry_time,09:47
user_372,update_date,28/11/2023
user_373,name,Cliente 373
user_373,e-mail,cliente373@exemplo.com
user_373,cpf,41072493599
user_373,entry_date,2023/02/25
user_373,entry_time,11:38 PM
user_373,update_date,2023-02-19
user_374,name,Cliente 374
user_374,e-mail,cliente374@exemplo.com
user_374,cpf,50309797791
user_374,entry_date,03-04-2023
user_374,entry_time,20:29:06
user_374,update_date,16-07-2023
user_375,name,Cliente 375
user_375,e-mail,cliente375@exemplo.com
user_375,cpf,35305356228
user_375,entry_date,24/01/2023
user_375,entry_time,03:42 PM
user_375,update_date,15/02/2023
user_376,name,Cliente 376
user_376,e-mail,cliente376@exemplo.com
user_376,cpf,87462750907
user_376,entry_date,2023/09/11
user_376,entry_time,01:30
user_376,update_date,2023/12/31
user_377,name,Cliente 377
user_377,e-mail,cliente377@exemplo.com
user_377,cpf,84244875908
user_377,entry_date,24/08/2023
user_377,entry_time,05:18
user_377,update_date,22-09-2023
user_378,name,Cliente 378
user_378,e-mail,cliente378@exemplo.com
user_378,cpf,49342700084
user_378,entry_date,03/09/2023
user_378,entry_time,04:11
user_378,update_date,28 Dec 2023
user_379,name,Cliente 379
user_379,e-mail,cliente379exemplo.com
user_379,cpf,10595863642
user_379,entry_date,2023-01-28
user_379,entry_time,16:33:45
user_379,update_date,18/12/2023
user_380,name,Cliente 380
user_380,e-mail,cliente380@exemplo.com
user_380,cpf,93872070413
user_380,entry_date,02-04-2023
user_380,entry_time,06:41 PM
user_380,update_date,14/06/2023
user_381,name,cliente_381!
user_381,e-mail,cliente381@exemplo.com
user_381,cpf,23575503647
user_381,entry_date,02 Apr 2023
user_381,entry_time,14:10
user_381,update_date,03-06-2023
user_382,name,Cliente 382
user_382,e-mail,cliente382@exemplo.com
user_382,cpf,19445625997
user_382,entry_date,2023-03-11
user_382,entry_time,09:32
user_382,update_date,13/08/2023
user_383,name,Cliente 383
user_383,e-mail,cliente383@exemplo.com
user_383,cpf,46732653133
user_383,entry_date,02-07-2023
user_383,entry_time,16:21:04
user_383,update_date,16-08-2023
user_384,name,Cliente 384
user_384,e-mail,cliente384@exemplo.com
user_384,cpf,85949191987
user_384,entry_date,27/01/2023
user_384,entry_time,11:39
user_384,update_date,2023-06-28
user_385,name,Cliente 385
user_385,e-mail,cliente385@exemplo.com
user_385,cpf,22377283001
user_385,entry_date,31/12/2023
user_385,entry_time,01:08 AM
user_385,update_date,2023-03-02
user_386,name,Cliente 386
user_386,e-mail,cliente386exemplo.com
user_386,cpf,50689810524
user_386,entry_date,24/04/2023
user_386,entry_time,12:19
user_386,update_date,23-07-2023
user_387,name,Cliente 387
user_387,e-mail,cliente387@exemplo.com
user_387,cpf,88064822832
user_387,entry_date,2023/04/20
user_387,entry_time,23:00
user_387,update_date,19-12-2023
user_388,name,Cliente 388
user_388,e-mail,cliente388@exemplo.com
user_388,cpf,60608626180
user_388,entry_date,19/07/2023
user_388,entry_time,11:33 PM
user_388,update_date,2023-08-11
user_389,name,Cliente 389
user_389,e-mail,cliente389@exemplo.com
user_389,cpf,24312125628
user_389,entry_date,2023-07-24
user_389,entry_time,05:12:18
user_389,update_date,2023-07-15
user_390,name,Cliente 390
user_390,e-mail,cliente390@exemplo.com
user_390,cpf,30169673316
user_390,entry_date,01 Jun 2023
user_390,entry_time,16:58:36
user_390,update_date,28/05/2023
user_391,name,cliente_391!
user_391,e-mail,cliente391@exemplo.com
user_391,cpf,21025533049
user_391,entry_date,2023/12/11
user_391,entry_time,11:54 PM
user_391,update_date,06-10-2023
user_392,name,Cliente 392
user_392,e-mail,cliente392@exemplo.com
user_392,cpf,83428815029
user_392,entry_date,2023-03-24
user_392,entry_time,11:21
user_392,update_date,2023/12/23
user_393,name,Cliente 393
user_393,e-mail,cliente393exemplo.com
user_393,cpf,30598721832
user_393,entry_date,13-02-2023
user_393,entry_time,08:18 PM
user_393,update_date,17 Dec 2023
user_394,name,Cliente 394
user_394,e-mail,cliente394@exemplo.com
user_394,cpf,12297645490
user_394,entry_date,07-09-2023
user_394,entry_time,05:17:50
user_394,update_date,2023-01-21
user_395,name,Cliente 395
user_395,e-mail,cliente395@exemplo.com
user_395,cpf,16576389405
user_395,entry_date,2023/03/19
user_395,entry_time,22:53
user_395,update_date,20/09/2023
user_396,name,Cliente 396
user_396,e-mail,cliente396@exemplo.com
user_396,cpf,44755342832
user_396,entry_date,28-02-2023
user_396,entry_time,12:12 PM
user_396,update_date,09/11/2023
user_397,name,Cliente 397
user_397,e-mail,cliente397@exemplo.com
user_397,cpf,85451543594
user_397,entry_date,2023-08-20
user_397,entry_time,16:01
user_397,update_date,22-04-2023
user_398,name,Cliente 398
user_398,e-mail,cliente398@exemplo.com
user_398,cpf,14927991440
user_398,entry_date,2023/10/27
user_398,entry_time,12:36 PM
user_398,update_date,07 Jan 2023
user_399,name,Cliente 399
user_399,e-mail,cliente399@exemplo.com
user_399,cpf,86399185436
user_399,entry_date,2023-06-01
user_399,entry_time,11:47 AM
user_399,update_date,23 Sep 2023
user_400,name,Cliente 400
user_400,e-mail,cliente400exemplo.com
user_400,cpf,22219739269
user_400,entry_date,26-08-2023
user_400,entry_time,04:14 AM
user_400,update_date,2023/10/11
user_401,name,cliente_401!
user_401,e-mail,cliente401@exemplo.com
user_401,cpf,36323659082
user_401,entry_date,29 Sep 2023
user_401,entry_time,23:34:23
user_401,update_date,09-09-2023
user_402,name,Cliente 402
user_402,e-mail,cliente402@exemplo.com
user_402,cpf,51904166540
user_402,entry_date,29/04/2023
user_402,entry_time,07:56 AM
user_402,update_date,2023/05/28
user_403,name,Cliente 403
user_403,e-mail,cliente403@exemplo.com
user_403,cpf,54065160107
user_403,entry_date,2023-02-12
user_403,entry_time,06:39 AM
user_403,update_date,2023/04/10
user_404,name,Cliente 404
